Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.732924265,0.424092496,4.566240364,0.028825647,0.01023327,0.027542775,0.270880548,0.244495677,0.171245702,0.256920033,0.072019839,0.212659912,0.154290134,0.210003694,0.229001599,0.350753612,0.58414813,0.56681978,0.647875476,0.562756747,0.368990765,0.440104783,0.281723999,0.211961256,0.245159047,0.438964481,0.456037173,0.579389851,1.562409791,2.155985339,1.99754203,1.19094348,0.872879108,0.997556155,1.676099205,1.45932018,0.869896781,0.752754048,1.068183262,0.955768594,0.830143714,0.77982926,0.742779626,0.931328035,0.624771688,0.27999556,0.806893302,1.103077991,0.706300894,0.583393861,0.535131721,
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.904319299,0.000257707,0.000224658,0.005547036,0.000922738,0.002079151,-0.003883741,0.009408782,0.004902938,0.005172549,0.002898191,0.004829053,-0.000417092,0.000191668,-0.027791479,0.033811167,-0.081156491,-0.028257512,0.078869259,0.015054221,0.030388905,0.007266918,0.177757141,0.055352246,6.113780941,0.024645118,1.102936924,0.065159439,0.227693924,0.239909049,0.043220912,-0.319645275,0.009490495,-0.140176256,0.039961865,0.289490192,0.119455315,0.097292386,-0.004037959,1.050919917,1.130336409,2.115341992,1.650245679,0.823163206,0.298716374,0.248454514,0.266886524,0.093624775,-0.015470544,0.378582845,-0.526665094,
Latin America & Caribbean (excluding high income),LAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.918342733,0.926800434,0.638140932,0.931458955,0.721574455,0.735921386,0.779665981,0.6963524,0.765742888,0.856002081,0.850460875,1.01158969,0.853148814,0.871576574,0.714504526,0.992832593,0.752835666,0.759277003,1.131766538,0.819518279,0.726469152,0.979632696,1.170925091,0.904948203,1.58036158,1.56500621,2.089338759,2.665250339,3.03726869,4.335969097,3.516784209,3.337747693,2.782586466,2.151550528,2.923904553,2.714619987,2.321302016,3.240392871,3.142331105,2.162700822,3.303641373,3.273852183,3.264806153,3.287261044,2.922190756,3.215395652,3.408208555,3.040902341,3.349869816,2.93563063,2.335466433,
Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.068450706,0,0,0.333911407,0.560187355,0.693192961,0.671148791,0.691607729,2.251932238,3.835174699,5.392573986,8.528709312,5.20889424,3.585439352,5.424803198,1.9576039,1.35157902,0.253176893,0.962969691,0.714895049,1.013321328,5.421387441,7.660628441,4.182002365,5.45905875,3.909348747,3.437026465,6.060674489,5.686246291,6.533849586,7.470757223,5.877746708,9.917782999,7.485644375,4.031491814,5.098073156,
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008148385,0.058498924,0.227233866,0.03475172,0.315902283,0.09317852,0.23502137,0.298665506,0.584358875,11.42467711,6.580224629,5.012211585,5.75581692,8.237549526,6.975529146,14.24105903,8.973516095,12.20384959,12.14443813,13.5978269,14.88051772,13.56965891,11.13279363,7.856939895,7.068471662,5.67636791,5.951755286,4.324691745,5.021740406,4.75677914,4.84140309,3.98128354,11.02460731,
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3798627,0.91611479,0.302049612,49.76203209,8.400416014,8.725196147,9.63866591,9.587593707,16.42735095,7.228700482,103.3373871,86.98944676,82.74715778,62.90685386,15.55874064,7.210237816,9.171903326,7.309485784,3.772684939,2.611211949,2.860542745,
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54983048,0.287244155,0.292470625,0.189688511,-0.253860828,-0.346404719,-0.400657026,-0.221233312,-0.469339737,-0.35597879,0.368432813,-0.389914244,0.707942488,0.544437835,1.077823452,2.192919977,3.434679071,6.892000023,4.741542264,2.254555556,2.366670157,0,1.539907858,0.931644463,0,0,0,0,0,0.001443995,,
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,18.13695652,19.64571429,14.45454545,5.07518797,4.771723122,5.9765625,4.270152505,3.99408284,3.827586207,5.471841705,7.726517572,9.409173205,6.073626374,4.988642509,4.556824079,4.292718447,2.3342723,5.934283088,9.504854369,9.020088389,5.76330421,6.588381743,5.770601646,10.77831958,7.173776736,6.889440965,18.44446856,20.34977548,11.21285511,10.44572009,8.158487768,6.113959197,4.719775529,5.016470593,3.726642124,8.419991674,8.663194969,4.504343875,2.204329082,3.43847738,2.171517987,
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.876926454,0.975805069,0.444718417,0.824527828,0.575879607,0.815593675,0.506472737,0.649703302,0.761755468,0.854416574,0.863655497,1.010241528,0.886302284,0.797551606,0.64783674,0.882584451,0.714474511,0.745503069,1.07816539,0.93987587,0.806923034,1.169439126,1.193678168,0.960508255,1.699755871,1.667569418,2.29606576,3.048579237,3.275002141,4.558806486,3.643375235,3.402713185,2.764122057,2.36140656,3.08292938,2.888765845,3.257406927,4.179735813,3.826212293,2.755602942,3.72056307,4.094001105,3.948842924,3.898587488,3.811418502,5.194578938,3.550424216,3.077946101,3.332763279,3.07080998,2.465054223,
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.298856991,0.335378454,0.322057928,0.13412597,0.7832498,0.33236915,0.589887,0.555936353,0.472632221,0.233856548,0.354586263,-0.059900906,0.193020974,0.470995974,0.193666563,0.313590072,0.222988937,0.383638185,0.097210119,0.747529969,1.014401078,1.338716666,0.767937174,0.972557858,1.030926644,1.513680617,1.920130688,2.836066016,1.83063971,3.002205483,2.655888675,3.729703561,3.164579349,1.704336843,2.260640892,2.608092869,3.178225948,2.586238743,2.677871546,3.001401598,3.575372642,2.769776242,3.011762838,4.069594658,2.635351885,1.902684663,1.688205975,1.786103818,1.909931212,
Low income,LIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.317427681,0.223703338,0.298747038,0.369148914,0.397664398,0.435140168,0.866564547,0.292904951,0.710520085,0.566627286,0.468137102,0.143311805,0.200906649,-0.194517774,0.080701903,0.259646682,-0.036375352,0.238238695,0.164630389,0.292364854,0.21728675,0.34204589,0.887174908,1.323057913,0.611479012,0.292927019,0.455914885,0.706442041,0.917816245,1.012586005,1.074325308,1.625989037,1.792302994,2.265459961,2.204360572,1.43301061,2.068978443,2.502438557,2.511469084,2.11693504,2.791347331,4.393061047,5.778579639,4.943073581,3.472336907,3.554992744,3.404424862,2.896363507,3.104838229,3.267820262,2.768594851,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3135907,376.7979194,255.3067977,563.5689133,53.43499011,-7.295190146,1114.894149,728.8863046,319.1002703,664.5481162,587.8352337,460.1917525,540.3761663,18.06890509,140.3009477,1282.632552,972.6994613,602.3794201,-1303.130921,,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013063525,0.012661922,0.011746573,0.017387524,0.039165367,0.003764173,2.78E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.696262869,1.863973322,1.847530254,0.960390595,0.841873411,1.46405222,1.375209636,1.254815449,1.126094958,0.843202526,1.088638432,1.570116017,1.834911534,0.886106578,0.535841808,
Lower middle income,LMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.607636217,0.625143592,0.575023499,0.921224006,0.554763352,0.844191994,0.473419604,0.424529181,0.540542023,0.484729558,0.220878522,0.34658575,0.232488661,0.254380614,0.226001616,0.358789702,0.265754838,0.347295377,0.452249621,0.620601287,0.377126805,0.679557679,0.709275755,0.990753776,1.171110374,1.213401228,1.360317087,1.534447225,1.378972362,1.125608587,0.824350433,1.211953881,1.541438329,1.354979678,1.354355419,2.124719607,2.504755128,2.688274809,3.108265671,2.403051854,1.919668425,1.983762341,1.795436509,1.759818843,1.912755344,2.153788662,1.713002519,1.885667035,1.829722356,1.8649881,1.850238194,
Low & middle income,LMY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.765638227,0.75897307,0.582517086,0.830514397,0.740057794,0.750240029,0.598116272,0.503493253,0.603768913,0.508075417,0.46098233,0.600659137,0.507035384,0.478966413,0.45712606,0.538439516,0.442836537,0.500913837,0.744662389,0.770229089,0.656365385,0.968702252,1.145478956,1.538933065,1.848182675,1.833301352,2.074081143,2.524113713,2.575654406,2.857261053,2.382788937,2.630194384,2.432044886,2.283702057,2.556938996,2.988921101,3.284431517,3.709424335,3.568726055,2.537997663,3.049695375,3.018987223,2.63759842,2.741355421,2.290223564,2.289686585,2.057980032,1.85406563,1.945804177,1.77281247,1.746670646,
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.227616895,0.00750302,0.068931641,1.04131163,1.102263042,0.929680514,1.306754566,0.724809441,1.822076722,0.706957665,1.471914974,4.538044563,2.772861964,2.762959286,1.134407201,1.007158246,1.873153943,4.926620642,2.412879506,3.072934212,3.274123864,3.053486876,2.414323809,3.651798841,3.596348,3.659599267,3.795558364,3.683701392,1.631137039,1.351158889,4.495555283,0.623150028,5.247469672,0.425678411,2.371590482,2.286531207,2.130402212,3.869602691,8.751503436,3.748050381,1.828508013,1.625763082,1.457724954,1.244121672,
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,0.992289337,0.701219597,0.692421528,0.813434445,0.909946233,0.76982959,0.753438374,0.705455776,0.561285837,0.701857725,,0.968004842,0.943071882,1.229494326,1.477852892,2.325520518,2.440318953,2.233636324,2.692849411,3.282360167,3.803897164,4.329557919,4.244936594,3.509511571,3.818096516,3.554268288,3.443419391,4.599087642,4.577385244,5.224578752,4.268868749,3.858521502,4.263829579,4.033461573,3.821001773,3.516466927,3.426346164,3.847921884,2.859136124,2.205472139,2.297003315,1.835491122,1.943057036,
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922285562,1.818069108,3.580400051,8.174483754,5.145451221,3.299608352,3.615150553,4.633945574,1.157502209,3.887042122,4.952742557,7.485467965,6.553211945,3.613767021,-0.963401426,2.969929796,4.320222499,1.577505051,1.652195756,0.736237941,2.502572121,2.735441064,2.897336059,2.418269234,6.278727375,7.920132034,
Luxembourg,LUX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94166709,14.46410788,14.77161418,12.32940897,75.08605172,-57.53231408,12.09482571,50.03949031,69.60639434,14.33337071,4.724483853,35.73290347,29.1553937,75.63002399,28.25755415,-41.65099456,-36.5361355,18.23643311,139.4198932,
Latvia,LVA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.215470329,5.545409208,7.266534082,5.182608479,4.620517512,4.07326111,2.074772108,1.675109059,2.689881453,4.098103652,4.762891664,7.907562979,8.737624766,4.000286686,-0.56803099,1.982719811,5.530675725,3.836644238,3.275255658,3.329756103,2.981480834,1.194366133,3.784223086,1.242577673,3.169965191,2.806069415,
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.022757036,0.719323992,,-0.027898522,0.003263501,-0.004597169,0.015292126,-0.022175737,0.014785253,0.284710651,-0.396793818,-0.063541703,0.055140118,0.031080975,0.082765621,0.031785068,-0.26317477,0.14386886,-0.011661905,2.332341414,5.344219635,6.137268758,7.248715548,14.59723027,19.61031196,28.82077048,18.94042274,-1.911400577,12.85069249,4.76127595,8.256019855,7.324080719,4.415476735,1.079998812,4.125058231,3.372265192,2.774918581,11.78968192,-27.76494492,
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.505519205,0.530225899,0.256202185,0.087950074,-0.265783899,0.055871988,0.396636899,0.072345077,0.088842773,0.046741366,0.411510741,0.329327471,0.449506233,0.283812172,0.316964971,0.13324521,0.002821794,0.273715535,0.329354803,0.63485078,0.547125195,0.983299748,1.253209909,1.552546867,1.547360542,0.857714129,0.828039326,2.757090065,0.738435977,1.986389025,1.097744357,7.158102454,1.137290892,4.442277216,1.498214019,2.679705952,3.585019771,3.575094994,2.666048499,2.120969595,1.330904482,2.487274621,2.892094421,3.146163799,3.202529638,3.21498327,2.084337943,2.443511303,3.001270496,1.435570784,1.236620014,
Monaco,MCO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.816929047,1.400489025,4.079621172,4.445118143,3.234587569,9.898873839,6.986009639,5.057713389,3.723041204,5.811989832,6.381450441,7.58983096,12.17898034,12.00046267,4.852721456,4.258792113,4.431476298,2.884326531,2.546985259,3.637147881,2.91624203,1.08332196,1.546266736,2.560868034,4.233024776,1.327348875,
Madagascar,MDG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.899394157,0.090036943,0.894460596,0.665431647,0.714979938,0.200292248,0.063297117,-0.117334625,-0.137772235,-0.190017919,-0.015186997,-0.016809075,-0.001880887,0.079164281,0.219409498,-0.004733656,0.322907839,0.108002098,0.091238102,0.403579181,0.569459514,0.420351638,0.568843602,0.377944678,0.16262717,0.252994068,0.206045777,0.328537068,0.377908965,1.364810639,1.791923807,1.711171943,0.273965167,0.202025729,1.044689838,1.458008013,4.607492074,9.260115473,10.57793056,13.44854256,9.138671338,7.05979215,7.036805439,4.554645379,2.977511274,2.897277242,4.564608079,3.52797151,4.495503343,3.34212502,2.710405302,
Maldives,MDV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,-0.306144729,-0.066992014,-6.011130428,0.415011038,-0.127849741,0.951326983,3.805972797,3.611309021,0.712104837,2.32172289,2.604118592,2.659609705,2.316806271,2.140080109,2.455768886,1.812258378,2.068298726,2.244855089,2.132576087,2.091211587,3.573781889,2.36095792,2.755600741,3.020036091,4.314674454,4.554996736,4.051980515,7.088056791,7.979034445,6.735340125,8.363764331,15.26593239,7.898939479,10.95038209,9.016594968,7.251038963,10.42760511,9.629604082,10.85949978,17.13762921,11.77501458,
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.454960369,0.083531072,0.347122146,0.06382895,-1.930560962,1.393112071,0.014866502,0.60860262,0.744612046,0.107781425,-0.397185023,1.483617423,2.269500749,1.100258651,1.155889365,0.33319119,0.417305447,-0.049787763,0.328598446,0.237324115,0.37476682,0.520622013,0.766804472,0.856300199,0.879808184,0.280516247,0.645525295,1.216638698,1.320189403,0.819297836,1.169449169,1.041529832,0.963814089,1.763626926,2.426274424,4.481298426,5.704534031,5.596335745,4.037774928,3.294843484,2.945289816,1.882052142,1.771968807,1.517732475,1.05244545,1.280698556,1.554094274,1.641442954,1.739468209,1.790411354,2.186759707,
Mexico,MEX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.878679617,0.783163265,0.394657079,0.826700434,0.706605555,0.520921591,0.821615274,0.39981099,0.642110244,0.98988266,1.018820953,1.166088701,1.029743065,1.403695728,0.836854164,1.016290409,1.783722244,1.785269635,1.585251599,1.4336,1.008215838,1.52071211,1.209667654,0.876509663,2.078860325,2.645648506,2.235071889,2.563839791,2.422927439,2.322605748,2.596709943,3.972481833,2.611052879,2.492420467,3.216078501,2.897417174,2.269501122,2.95527702,2.68324419,2.183913853,2.886056706,2.019859148,1.51698933,3.988236869,2.178802032,3.090967877,3.604155469,2.858852183,3.095515957,2.338228311,2.886075578,
Marshall Islands,MHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64067275,0.60167394,0.636869184,-0.876722261,0.872846689,2.40160689,1.326185291,4.710122967,3.749037495,9.781314069,-5.833079167,-2.544235613,11.84562741,17.60878538,4.967358072,-2.934286668,-1.51646757,2.737047496,4.400965645,1.744423003,2.69499964,
Middle income,MIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.790473598,0.782143593,0.597971234,0.853784905,0.755268853,0.764917066,0.585376507,0.513863532,0.598840477,0.505710916,0.460720916,0.617484313,0.518164486,0.503539783,0.470443806,0.547892281,0.461252766,0.512312224,0.766071877,0.788535457,0.674410883,1.000838207,1.152999157,1.544979219,1.879411335,1.871925497,2.115063925,2.570914612,2.62060812,2.909586288,2.422310708,2.660335211,2.45258628,2.28427071,2.567812981,3.037104513,3.321529951,3.745085845,3.600040448,2.551080383,3.057114927,2.994323593,2.591473826,2.707759657,2.271470061,2.268577178,2.035817151,1.836633532,1.930405731,1.752359754,1.732714394,
North Macedonia,MKD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674231688,0.20161307,0.241489782,0.402250344,4.013981283,2.363734125,5.765049955,12.65812804,2.841789245,2.406686354,5.439893658,2.32207818,6.229860637,8.798282278,6.172716992,2.760452387,3.204382649,4.839814287,3.467445259,3.720364386,0.535807548,2.947029118,5.147552589,3.367268167,5.114947894,4.358924934,0.063495843,
Mali,MLI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.151814706,0.698701021,0.106442673,-0.027842365,0.314550191,0.274028759,0.290783325,-0.072487405,0.19179867,0.134485689,0.23912735,0.114082327,0.242652538,0.816723677,0.20784632,-0.452125281,-0.286482446,0.325054816,0.291658581,0.213642953,0.044242243,-0.772766549,0.144104544,0.836613058,4.117231216,0.978604388,2.757051329,0.327244503,0.900941163,2.037208497,6.025897049,-0.316548674,1.538330294,1.558288219,2.565530934,2.147824306,2.529738386,2.719050881,6.344938448,3.479525856,4.285271759,3.197567518,2.325365106,1.00393639,2.102483708,2.541532607,3.649342287,2.737385133,4.971522456,3.073803262,
Malta,MLT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.626641562,4.363469173,1.509631839,1.49070029,2.828027313,3.340159043,2.67326153,2.952472488,2.713578384,1.615885557,2.130285666,3.140268276,1.690260259,2.102603663,2.381980658,1.697054709,1.524889308,1.107362041,2.020484671,2.438008822,1.178558952,3.274047587,2.802675463,2.08334545,5.058845978,10.54156786,8.187437681,3.611358992,8.060815981,16.18481079,18.2622553,10.19695552,-11.13527519,16.72916816,122.4815816,339.7879461,369.3448777,449.0827657,163.2244902,16.6146514,102.3137181,80.99365987,35.12487997,4.833909747,1.340744499,32.82447507,23.79127422,28.8058362,29.17955467,26.54462262,29.72173561,
Myanmar,MMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,0.008938494,0.044127493,0.00449749,0.101943121,0.293313639,0,0.005997896,0,0,0.037601544,0,0,-0.029428048,0.057577355,0,0.008804496,-0.106353312,0,0.466116656,7.913310526,11.1388021,7.741565946,3.725395257,3.299507469,5.681175461,5.389883695,6.873411738,6.816521254,4.484731324,3.719927004,3.348786197,2.46310373,3.209462614,2.250745947,2.218499919,2.324979126,4.553355804,3.753877604,3.663100102,2.384200108,4.656094617,2.287185154,3.722172613,3.437949846,6.477626045,5.437057512,7.818258776,2.633409401,2.526413422,2.416252155,
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.418732834,0.305501564,0.374506854,1.058317182,0.709751441,0.578940971,0.207055939,0.463423384,0.879910436,0.690996787,0.517504906,0.5128419,0.202495764,0.208216915,0.292826757,0.347942141,0.289046389,0.231015495,0.425666004,0.441264467,0.138883945,0.556569151,1.055995331,0.950931968,0.779824932,0.333151346,0.401707986,1.06694347,0.881333856,0.778140422,0.962525201,1.33520289,1.61673904,1.968200619,1.565014812,2.271968592,3.259079348,2.951307718,2.530779493,2.132289244,1.641181637,1.017805109,1.342692605,1.045943435,0.491255342,0.642404355,0.938430202,1.163965105,1.128718338,1.028216645,0.942483947,
Montenegro,MNE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46675154,21.45494086,37.27248349,18.30191428,12.24909071,15.12152544,9.997309104,10.81866584,17.26023707,5.179484892,11.54439665,8.818921933,7.53472941,11.1050799,
Mongolia,MNG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.004833956,0,0,,,0.467419682,0.151789769,1.002080118,0.745287601,0.674854439,1.181524109,2.11696807,1.680836311,2.874953005,4.723122798,4.968462353,5.567339626,8.245484738,4.664502196,7.434995704,7.189689659,8.801887026,15.02161543,13.60448462,23.52633713,43.91211162,34.75598261,16.37007552,2.762588323,0.811709474,-37.17265386,13.01602805,14.80888001,17.19893953,12.91307983,
Northern Mariana Islands,MNP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619253659,0.958350311,1.172354164,1.251542088,1.551765425,1.879796799,1.385294144,4.462489849,6.386779435,2.462665055,4.731541136,6.116833404,5.341543831,6.231241804,1.433068963,2.736675232,3.987136127,5.108230687,7.806476418,11.33266877,25.47664535,34.4636838,39.45621788,28.21615286,24.25151337,26.2055101,17.54336958,11.30357636,21.95790981,22.72425076,
Mauritania,MRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.258560522,1.203924955,0.538719551,1.997009354,0.59052778,-17.44473153,0.200605647,0.516122911,0.355376296,6.642995121,2.585499192,1.125661676,1.35016457,0.117435318,0.793597239,0.691209995,0.378446603,0.12482179,0.136162437,0.239048417,0.447020779,0.106378803,0.34881625,0.871081973,0.106932672,0.33414321,-0.020427921,-0.160710337,0.006526596,0.761331101,2.253187637,4.392735228,3.789427799,4.970775932,17.10484024,27.65203618,3.944344679,3.206769223,6.583584405,-0.065160338,2.318905673,8.70335506,20.6013054,15.58900268,7.623617042,8.13584942,4.237311187,8.650079911,10.51189319,-11.19898252,11.72205614,
Mauritius,MUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,0.446426901,0.275633611,0.431449497,0.143978867,0.103484072,0.058771398,0.162046163,0.148867821,0.473536461,0.74016207,0.507615784,0.912392511,1.112154958,1.640924426,1.546656613,0.608270686,0.456357591,0.451451533,0.56176746,0.462654962,0.829077234,1.320109835,0.291879466,1.136198937,5.696405198,-0.599865225,0.662488345,1.07676585,0.211203296,0.643837301,1.518865354,4.181080395,3.78088837,2.811755101,4.297840283,3.762078591,5.047854804,2.418613426,3.558121416,1.851264745,3.096387146,3.620055575,3.247165121,3.161638933,2.056115781,
Malawi,MWI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.960090837,2.627351751,2.487299539,1.733134615,4.137646786,3.605553693,1.447075148,0.686791826,0.961607166,-0.115676927,0.766097015,0.090244655,0.508429672,0.208774798,2.259089148,0.046274962,-0.247538381,0.007653597,1.263837483,0.584197514,1.238853274,-1.302446228,-0.394550292,0.386354549,2.114787865,0.403807904,0.692565749,0.558295259,0.691439461,3.295652375,1.491247431,1.124378614,0.16877643,2.053255695,3.10150872,3.821111993,0.889485355,2.806009825,3.672720154,0.793560945,1.393898846,10.15431903,-0.147399751,8.178513462,9.889302048,4.514939411,2.12956276,1.008548773,0.779423435,0.500915867,0.371660012,
Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.432604616,2.356078734,2.260438819,2.244552689,6.01110783,3.769208638,3.450274281,3.089074722,3.056483048,2.703291629,3.813715701,5.057831364,5.212561933,4.153743438,2.349423975,2.226631023,1.762689094,1.313416535,2.039636235,4.293264,5.298123388,8.136329636,8.760474402,7.482853658,5.829614258,4.710245402,5.035342931,5.136241158,2.997750852,4.921466665,4.038428624,0.597029318,3.166124323,2.920942095,3.50787262,2.734393126,4.727194488,4.686888049,3.280787035,0.056692268,4.268663866,5.074455346,2.829056466,3.494301779,3.141267795,3.270949054,4.471319287,2.935792391,2.314570004,2.506299941,1.204361166,
